entity_id,dataset,known_pct,unknown_pct,raw_weight,required_weight
DATADOG-SMB-1167,COMPLEXITY,0,1,0,2
DATADOG-SMB-1167,STRAIN,0,1,0,1.75
CLOUDFLARE-REVENUE-1168,STRUCTURAL,0.2,0.8,0.5,2.5
CLOUDFLARE-REVENUE-1168,COMPLEXITY,0,1,0,2
CLOUDFLARE-REVENUE-1168,STRAIN,0,1,0,1.75
FASTLY-1169,STRUCTURAL,0.12,0.88,0.3,2.5
FASTLY-1169,COMPLEXITY,0,1,0,2
FASTLY-1169,STRAIN,0,1,0,1.75
TWILIO-SEGMENT-1170,STRUCTURAL,0.2,0.8,0.5,2.5
TWILIO-SEGMENT-1170,COMPLEXITY,0,1,0,2
TWILIO-SEGMENT-1170,STRAIN,0,1,0,1.75
STRIPE-ATLAS-1171,STRUCTURAL,0.12,0.88,0.3,2.5
STRIPE-ATLAS-1171,COMPLEXITY,0,1,0,2
STRIPE-ATLAS-1171,STRAIN,0,1,0,1.75
PLAID-1172,STRUCTURAL,0.2,0.8,0.5,2.5
PLAID-1172,COMPLEXITY,0,1,0,2
PLAID-1172,STRAIN,0,1,0,1.75
MARQETA-1173,STRUCTURAL,0.12,0.88,0.3,2.5
MARQETA-1173,COMPLEXITY,0,1,0,2
MARQETA-1173,STRAIN,0,1,0,1.75
RIPPLE-U-S-1174,STRUCTURAL,0.12,0.88,0.3,2.5
RIPPLE-U-S-1174,COMPLEXITY,0,1,0,2
RIPPLE-U-S-1174,STRAIN,0,1,0,1.75
COINBASE-COMMERCIAL-1175,STRUCTURAL,0.2,0.8,0.5,2.5
COINBASE-COMMERCIAL-1175,COMPLEXITY,0,1,0,2
COINBASE-COMMERCIAL-1175,STRAIN,0,1,0,1.75
KRAKEN-1176,STRUCTURAL,0.12,0.88,0.3,2.5
KRAKEN-1176,COMPLEXITY,0,1,0,2
KRAKEN-1176,STRAIN,0,1,0,1.75
GEMINI-1177,STRUCTURAL,0.12,0.88,0.3,2.5
GEMINI-1177,COMPLEXITY,0,1,0,2
GEMINI-1177,STRAIN,0,1,0,1.75
ROBINHOOD-INSTITUTIONAL-1178,STRUCTURAL,0.2,0.8,0.5,2.5
ROBINHOOD-INSTITUTIONAL-1178,COMPLEXITY,0,1,0,2
ROBINHOOD-INSTITUTIONAL-1178,STRAIN,0,1,0,1.75
SOFI-TECH-1179,STRUCTURAL,0.2,0.8,0.5,2.5
SOFI-TECH-1179,COMPLEXITY,0,1,0,2
SOFI-TECH-1179,STRAIN,0,1,0,1.75
CHIME-1180,STRUCTURAL,0.12,0.88,0.3,2.5
CHIME-1180,COMPLEXITY,0,1,0,2
CHIME-1180,STRAIN,0,1,0,1.75
VARO-BANK-1181,STRUCTURAL,0.2,0.8,0.5,2.5
VARO-BANK-1181,COMPLEXITY,0,1,0,2
VARO-BANK-1181,STRAIN,0,1,0,1.75
CURRENT-1182,STRUCTURAL,0,1,0,2.5
CURRENT-1182,COMPLEXITY,0,1,0,2
CURRENT-1182,STRAIN,0.171,0.829,0.3,1.75
STEP-1183,STRUCTURAL,0.2,0.8,0.5,2.5
STEP-1183,COMPLEXITY,0,1,0,2
STEP-1183,STRAIN,0,1,0,1.75
DAVE-1184,STRUCTURAL,0.12,0.88,0.3,2.5
DAVE-1184,COMPLEXITY,0,1,0,2
DAVE-1184,STRAIN,0,1,0,1.75
MONEYLION-1185,STRUCTURAL,0.12,0.88,0.3,2.5
MONEYLION-1185,COMPLEXITY,0,1,0,2
MONEYLION-1185,STRAIN,0,1,0,1.75
UPGRADE-1186,STRUCTURAL,0.12,0.88,0.3,2.5
UPGRADE-1186,COMPLEXITY,0,1,0,2
UPGRADE-1186,STRAIN,0,1,0,1.75
AVANT-1187,STRUCTURAL,0.12,0.88,0.3,2.5
AVANT-1187,COMPLEXITY,0,1,0,2
AVANT-1187,STRAIN,0,1,0,1.75
LENDINGCLUB-U-S-1188,STRUCTURAL,0.2,0.8,0.5,2.5
LENDINGCLUB-U-S-1188,COMPLEXITY,0,1,0,2
LENDINGCLUB-U-S-1188,STRAIN,0,1,0,1.75
AFFIRM-1189,STRUCTURAL,0.2,0.8,0.5,2.5
AFFIRM-1189,COMPLEXITY,0,1,0,2
AFFIRM-1189,STRAIN,0,1,0,1.75
KLARNA-U-S-1190,STRUCTURAL,0.2,0.8,0.5,2.5
KLARNA-U-S-1190,COMPLEXITY,0,1,0,2
KLARNA-U-S-1190,STRAIN,0,1,0,1.75
AFTERPAY-U-S-1191,STRUCTURAL,0.12,0.88,0.3,2.5
AFTERPAY-U-S-1191,COMPLEXITY,0,1,0,2
AFTERPAY-U-S-1191,STRAIN,0,1,0,1.75
BLOCK-CASH-APP-1192,STRUCTURAL,0.2,0.8,0.5,2.5
BLOCK-CASH-APP-1192,COMPLEXITY,0,1,0,2
BLOCK-CASH-APP-1192,STRAIN,0,1,0,1.75
PAYPAL-LABS-1193,STRUCTURAL,0.12,0.88,0.3,2.5
PAYPAL-LABS-1193,COMPLEXITY,0,1,0,2
PAYPAL-LABS-1193,STRAIN,0,1,0,1.75
SQUARE-1194,STRUCTURAL,0.2,0.8,0.5,2.5
SQUARE-1194,COMPLEXITY,0,1,0,2
SQUARE-1194,STRAIN,0,1,0,1.75
TOAST-1195,STRUCTURAL,0.12,0.88,0.3,2.5
TOAST-1195,COMPLEXITY,0,1,0,2
TOAST-1195,STRAIN,0,1,0,1.75
SHOPIFY-U-S-1196,STRUCTURAL,0.12,0.88,0.3,2.5
SHOPIFY-U-S-1196,COMPLEXITY,0,1,0,2
SHOPIFY-U-S-1196,STRAIN,0,1,0,1.75
BIGCOMMERCE-1197,STRUCTURAL,0.2,0.8,0.5,2.5
BIGCOMMERCE-1197,COMPLEXITY,0,1,0,2
BIGCOMMERCE-1197,STRAIN,0,1,0,1.75
WOOCOMMERCE-AUTOMATTIC-1198,STRUCTURAL,0.2,0.8,0.5,2.5
WOOCOMMERCE-AUTOMATTIC-1198,COMPLEXITY,0,1,0,2
WOOCOMMERCE-AUTOMATTIC-1198,STRAIN,0,1,0,1.75
ECWID-1199,STRUCTURAL,0.12,0.88,0.3,2.5
ECWID-1199,COMPLEXITY,0,1,0,2
ECWID-1199,STRAIN,0,1,0,1.75
SHIFT4-1200,STRUCTURAL,0.12,0.88,0.3,2.5
SHIFT4-1200,COMPLEXITY,0,1,0,2
SHIFT4-1200,STRAIN,0,1,0,1.75
LIGHTSPEED-1201,STRUCTURAL,0.12,0.88,0.3,2.5
LIGHTSPEED-1201,COMPLEXITY,0,1,0,2
LIGHTSPEED-1201,STRAIN,0,1,0,1.75
CLOVER-FISERV-SME-1202,STRUCTURAL,0.2,0.8,0.5,2.5
CLOVER-FISERV-SME-1202,COMPLEXITY,0,1,0,2
CLOVER-FISERV-SME-1202,STRAIN,0,1,0,1.75
NCR-DIGITAL-1203,STRUCTURAL,0.12,0.88,0.3,2.5
NCR-DIGITAL-1203,COMPLEXITY,0,1,0,2
NCR-DIGITAL-1203,STRAIN,0,1,0,1.75
UIPATH-1204,STRUCTURAL,0.12,0.88,0.3,2.5
UIPATH-1204,COMPLEXITY,0,1,0,2
UIPATH-1204,STRAIN,0,1,0,1.75
AUTOMATION-ANYWHERE-1205,STRUCTURAL,0.12,0.88,0.3,2.5
AUTOMATION-ANYWHERE-1205,COMPLEXITY,0,1,0,2
AUTOMATION-ANYWHERE-1205,STRAIN,0,1,0,1.75
CELONIS-1206,STRUCTURAL,0.12,0.88,0.3,2.5
CELONIS-1206,COMPLEXITY,0,1,0,2
CELONIS-1206,STRAIN,0,1,0,1.75
APPIAN-1207,STRUCTURAL,0.2,0.8,0.5,2.5
APPIAN-1207,COMPLEXITY,0,1,0,2
APPIAN-1207,STRAIN,0,1,0,1.75
PEGASYSTEMS-1208,STRUCTURAL,0.2,0.8,0.5,2.5
PEGASYSTEMS-1208,COMPLEXITY,0,1,0,2
PEGASYSTEMS-1208,STRAIN,0,1,0,1.75
SAMSARA-1209,STRUCTURAL,0.2,0.8,0.5,2.5
SAMSARA-1209,COMPLEXITY,0,1,0,2
SAMSARA-1209,STRAIN,0,1,0,1.75
FLEXPORT-1210,STRUCTURAL,0.12,0.88,0.3,2.5
FLEXPORT-1210,COMPLEXITY,0,1,0,2
FLEXPORT-1210,STRAIN,0,1,0,1.75
CONVOY-1211,STRUCTURAL,0.12,0.88,0.3,2.5
CONVOY-1211,COMPLEXITY,0,1,0,2
CONVOY-1211,STRAIN,0,1,0,1.75
UBER-FREIGHT-1212,STRUCTURAL,0.2,0.8,0.5,2.5
UBER-FREIGHT-1212,COMPLEXITY,0,1,0,2
UBER-FREIGHT-1212,STRAIN,0,1,0,1.75
LYFT-LOGISTICS-1213,STRUCTURAL,0.2,0.8,0.5,2.5
LYFT-LOGISTICS-1213,COMPLEXITY,0,1,0,2
LYFT-LOGISTICS-1213,STRAIN,0,1,0,1.75
DOORDASH-DRIVE-1214,STRUCTURAL,0.12,0.88,0.3,2.5
DOORDASH-DRIVE-1214,COMPLEXITY,0,1,0,2
DOORDASH-DRIVE-1214,STRAIN,0,1,0,1.75
INSTACART-PLATFORM-1215,STRUCTURAL,0.2,0.8,0.5,2.5
INSTACART-PLATFORM-1215,COMPLEXITY,0,1,0,2
INSTACART-PLATFORM-1215,STRAIN,0,1,0,1.75
GOPUFF-1216,STRUCTURAL,0.12,0.88,0.3,2.5
GOPUFF-1216,COMPLEXITY,0,1,0,2
GOPUFF-1216,STRAIN,0,1,0,1.75
GETIR-1217,STRUCTURAL,0.12,0.88,0.3,2.5
GETIR-1217,COMPLEXITY,0,1,0,2
GETIR-1217,STRAIN,0,1,0,1.75
FLINK-1218,STRUCTURAL,0.2,0.8,0.5,2.5
FLINK-1218,COMPLEXITY,0,1,0,2
FLINK-1218,STRAIN,0,1,0,1.75
GORILLAS-1219,STRUCTURAL,0.12,0.88,0.3,2.5
GORILLAS-1219,COMPLEXITY,0,1,0,2
GORILLAS-1219,STRAIN,0,1,0,1.75
BUY-NOW-U-S-1220,STRUCTURAL,0.2,0.8,0.5,2.5
BUY-NOW-U-S-1220,COMPLEXITY,0,1,0,2
BUY-NOW-U-S-1220,STRAIN,0,1,0,1.75
ZIPLINE-1221,STRUCTURAL,0.12,0.88,0.3,2.5
ZIPLINE-1221,COMPLEXITY,0,1,0,2
ZIPLINE-1221,STRAIN,0,1,0,1.75
WING-U-S-1222,STRUCTURAL,0.2,0.8,0.5,2.5
WING-U-S-1222,COMPLEXITY,0,1,0,2
WING-U-S-1222,STRAIN,0,1,0,1.75
MATTERNET-1223,STRUCTURAL,0.2,0.8,0.5,2.5
MATTERNET-1223,COMPLEXITY,0,1,0,2
MATTERNET-1223,STRAIN,0,1,0,1.75
SKYCELL-1224,STRUCTURAL,0.2,0.8,0.5,2.5
SKYCELL-1224,COMPLEXITY,0,1,0,2
SKYCELL-1224,STRAIN,0,1,0,1.75
LOGMORE-1225,STRUCTURAL,0.12,0.88,0.3,2.5
LOGMORE-1225,COMPLEXITY,0,1,0,2
LOGMORE-1225,STRAIN,0,1,0,1.75
TIVE-1226,STRUCTURAL,0.12,0.88,0.3,2.5
TIVE-1226,COMPLEXITY,0,1,0,2
TIVE-1226,STRAIN,0,1,0,1.75
PROJECT44-1227,STRUCTURAL,0.2,0.8,0.5,2.5
PROJECT44-1227,COMPLEXITY,0,1,0,2
PROJECT44-1227,STRAIN,0,1,0,1.75
FOURKITES-1228,STRUCTURAL,0.12,0.88,0.3,2.5
FOURKITES-1228,COMPLEXITY,0,1,0,2
FOURKITES-1228,STRAIN,0,1,0,1.75
MOTIVE-1229,STRUCTURAL,0.12,0.88,0.3,2.5
MOTIVE-1229,COMPLEXITY,0,1,0,2
MOTIVE-1229,STRAIN,0,1,0,1.75
AURIC-1230,STRUCTURAL,0.12,0.88,0.3,2.5
AURIC-1230,COMPLEXITY,0,1,0,2
AURIC-1230,STRAIN,0,1,0,1.75
RECESS-1231,STRUCTURAL,0.2,0.8,0.5,2.5
RECESS-1231,COMPLEXITY,0,1,0,2
RECESS-1231,STRAIN,0,1,0,1.75
KIN-EUPHORICS-1232,STRUCTURAL,0.12,0.88,0.3,2.5
KIN-EUPHORICS-1232,COMPLEXITY,0,1,0,2
KIN-EUPHORICS-1232,STRAIN,0,1,0,1.75
GHIA-1233,STRUCTURAL,0.2,0.8,0.5,2.5
GHIA-1233,COMPLEXITY,0,1,0,2
GHIA-1233,STRAIN,0,1,0,1.75
DE-SOI-1234,STRUCTURAL,0.12,0.88,0.3,2.5
DE-SOI-1234,COMPLEXITY,0,1,0,2
DE-SOI-1234,STRAIN,0,1,0,1.75
THREE-SPIRIT-1235,STRUCTURAL,0.12,0.88,0.3,2.5
THREE-SPIRIT-1235,COMPLEXITY,0,1,0,2
THREE-SPIRIT-1235,STRAIN,0,1,0,1.75
SEED-1236,STRUCTURAL,0.2,0.8,0.5,2.5
SEED-1236,COMPLEXITY,0,1,0,2
SEED-1236,STRAIN,0,1,0,1.75
HUM-1237,STRUCTURAL,0.12,0.88,0.3,2.5
HUM-1237,COMPLEXITY,0,1,0,2
HUM-1237,STRAIN,0,1,0,1.75
CARE-OF-1238,STRUCTURAL,0.2,0.8,0.5,2.5
CARE-OF-1238,COMPLEXITY,0,1,0,2
CARE-OF-1238,STRAIN,0,1,0,1.75
RITUAL-1239,STRUCTURAL,0.12,0.88,0.3,2.5
RITUAL-1239,COMPLEXITY,0,1,0,2
RITUAL-1239,STRAIN,0,1,0,1.75
MOON-JUICE-1240,STRUCTURAL,0.2,0.8,0.5,2.5
MOON-JUICE-1240,COMPLEXITY,0,1,0,2
MOON-JUICE-1240,STRAIN,0,1,0,1.75
SAKARA-1241,STRUCTURAL,0.12,0.88,0.3,2.5
SAKARA-1241,COMPLEXITY,0,1,0,2
SAKARA-1241,STRAIN,0,1,0,1.75
DAILY-HARVEST-1242,STRUCTURAL,0,1,0,2.5
DAILY-HARVEST-1242,COMPLEXITY,0,1,0,2
DAILY-HARVEST-1242,STRAIN,0.171,0.829,0.3,1.75
FACTOR-1243,STRUCTURAL,0.2,0.8,0.5,2.5
FACTOR-1243,COMPLEXITY,0,1,0,2
FACTOR-1243,STRAIN,0,1,0,1.75
SUNBASKET-1244,STRUCTURAL,0.2,0.8,0.5,2.5
SUNBASKET-1244,COMPLEXITY,0,1,0,2
SUNBASKET-1244,STRAIN,0,1,0,1.75
PURPLE-CARROT-1245,STRUCTURAL,0.12,0.88,0.3,2.5
PURPLE-CARROT-1245,COMPLEXITY,0,1,0,2
PURPLE-CARROT-1245,STRAIN,0,1,0,1.75
TERRITORY-FOODS-1246,STRUCTURAL,0.12,0.88,0.3,2.5
TERRITORY-FOODS-1246,COMPLEXITY,0,1,0,2
TERRITORY-FOODS-1246,STRAIN,0,1,0,1.75
TRIFECTA-1247,STRUCTURAL,0.12,0.88,0.3,2.5
TRIFECTA-1247,COMPLEXITY,0,1,0,2
TRIFECTA-1247,STRAIN,0,1,0,1.75
KETTLE-FIRE-1248,STRUCTURAL,0.2,0.8,0.5,2.5
KETTLE-FIRE-1248,COMPLEXITY,0,1,0,2
KETTLE-FIRE-1248,STRAIN,0,1,0,1.75
BONAFIDE-PROVISIONS-1249,STRUCTURAL,0.12,0.88,0.3,2.5
BONAFIDE-PROVISIONS-1249,COMPLEXITY,0,1,0,2
BONAFIDE-PROVISIONS-1249,STRAIN,0,1,0,1.75
FARMBOX-DIRECT-1250,STRUCTURAL,0.2,0.8,0.5,2.5
FARMBOX-DIRECT-1250,COMPLEXITY,0,1,0,2
FARMBOX-DIRECT-1250,STRAIN,0,1,0,1.75
MISFITS-MARKET-1251,STRUCTURAL,0.2,0.8,0.5,2.5
MISFITS-MARKET-1251,COMPLEXITY,0,1,0,2
MISFITS-MARKET-1251,STRAIN,0,1,0,1.75
IMPERFECT-FOODS-1252,STRUCTURAL,0.12,0.88,0.3,2.5
IMPERFECT-FOODS-1252,COMPLEXITY,0,1,0,2
IMPERFECT-FOODS-1252,STRAIN,0,1,0,1.75
HUNGRYROOT-1253,STRUCTURAL,0.12,0.88,0.3,2.5
HUNGRYROOT-1253,COMPLEXITY,0,1,0,2
HUNGRYROOT-1253,STRAIN,0,1,0,1.75
GOBBLE-1254,STRUCTURAL,0.2,0.8,0.5,2.5
GOBBLE-1254,COMPLEXITY,0,1,0,2
GOBBLE-1254,STRAIN,0,1,0,1.75
GREEN-CHEF-1255,STRUCTURAL,0.12,0.88,0.3,2.5
GREEN-CHEF-1255,COMPLEXITY,0,1,0,2
GREEN-CHEF-1255,STRAIN,0,1,0,1.75
FRESH-N-LEAN-1256,STRUCTURAL,0.2,0.8,0.5,2.5
FRESH-N-LEAN-1256,COMPLEXITY,0,1,0,2
FRESH-N-LEAN-1256,STRAIN,0,1,0,1.75
VEESTRO-1257,STRUCTURAL,0.12,0.88,0.3,2.5
VEESTRO-1257,COMPLEXITY,0,1,0,2
VEESTRO-1257,STRAIN,0,1,0,1.75
TRUEATS-1258,STRUCTURAL,0.12,0.88,0.3,2.5
TRUEATS-1258,COMPLEXITY,0,1,0,2
TRUEATS-1258,STRAIN,0,1,0,1.75
REAL-GOOD-FOODS-1259,STRUCTURAL,0.2,0.8,0.5,2.5
REAL-GOOD-FOODS-1259,COMPLEXITY,0,1,0,2
REAL-GOOD-FOODS-1259,STRAIN,0,1,0,1.75
OAT-HAUS-1260,STRUCTURAL,0.12,0.88,0.3,2.5
OAT-HAUS-1260,COMPLEXITY,0,1,0,2
OAT-HAUS-1260,STRAIN,0,1,0,1.75
POPPI-1261,STRUCTURAL,0.2,0.8,0.5,2.5
POPPI-1261,COMPLEXITY,0,1,0,2
POPPI-1261,STRAIN,0,1,0,1.75
HEALTH-ADE-1262,STRUCTURAL,0.12,0.88,0.3,2.5
HEALTH-ADE-1262,COMPLEXITY,0,1,0,2
HEALTH-ADE-1262,STRAIN,0,1,0,1.75
FLY-BY-JING-1263,STRUCTURAL,0.2,0.8,0.5,2.5
FLY-BY-JING-1263,COMPLEXITY,0,1,0,2
FLY-BY-JING-1263,STRAIN,0,1,0,1.75
MAYA-KAIMAL-1264,STRUCTURAL,0.12,0.88,0.3,2.5
MAYA-KAIMAL-1264,COMPLEXITY,0,1,0,2
MAYA-KAIMAL-1264,STRAIN,0,1,0,1.75
WILD-EARTH-1265,STRUCTURAL,0.2,0.8,0.5,2.5
WILD-EARTH-1265,COMPLEXITY,0,1,0,2
WILD-EARTH-1265,STRAIN,0,1,0,1.75
THE-GOOD-PATCH-1266,STRUCTURAL,0.2,0.8,0.5,2.5
THE-GOOD-PATCH-1266,COMPLEXITY,0,1,0,2
THE-GOOD-PATCH-1266,STRAIN,0,1,0,1.75
JOOLIES-1267,STRUCTURAL,0.12,0.88,0.3,2.5
JOOLIES-1267,COMPLEXITY,0,1,0,2
JOOLIES-1267,STRAIN,0,1,0,1.75
MALK-ORGANICS-1268,STRUCTURAL,0,1,0,2.5
MALK-ORGANICS-1268,COMPLEXITY,0.15,0.85,0.3,2
MALK-ORGANICS-1268,STRAIN,0,1,0,1.75
KOIA-1269,STRUCTURAL,0.2,0.8,0.5,2.5
KOIA-1269,COMPLEXITY,0,1,0,2
KOIA-1269,STRAIN,0,1,0,1.75
EVOLVED-BY-NATURE-1270,STRUCTURAL,0.12,0.88,0.3,2.5
EVOLVED-BY-NATURE-1270,COMPLEXITY,0,1,0,2
EVOLVED-BY-NATURE-1270,STRAIN,0,1,0,1.75
PRIME-ROOTS-1271,STRUCTURAL,0,1,0,2.5
PRIME-ROOTS-1271,COMPLEXITY,0,1,0,2
PRIME-ROOTS-1271,STRAIN,0.171,0.829,0.3,1.75
MEATI-FOODS-1272,STRUCTURAL,0.12,0.88,0.3,2.5
MEATI-FOODS-1272,COMPLEXITY,0,1,0,2
MEATI-FOODS-1272,STRAIN,0,1,0,1.75
NATURE-S-FYND-1273,STRUCTURAL,0.12,0.88,0.3,2.5
NATURE-S-FYND-1273,COMPLEXITY,0,1,0,2
NATURE-S-FYND-1273,STRAIN,0,1,0,1.75
PERFECT-DAY-1274,STRUCTURAL,0.2,0.8,0.5,2.5
PERFECT-DAY-1274,COMPLEXITY,0,1,0,2
PERFECT-DAY-1274,STRAIN,0,1,0,1.75
FORMO-1275,STRUCTURAL,0.12,0.88,0.3,2.5
FORMO-1275,COMPLEXITY,0,1,0,2
FORMO-1275,STRAIN,0,1,0,1.75
CHANGE-FOODS-1276,STRUCTURAL,0.2,0.8,0.5,2.5
CHANGE-FOODS-1276,COMPLEXITY,0,1,0,2
CHANGE-FOODS-1276,STRAIN,0,1,0,1.75
LYPRI-1277,STRUCTURAL,0,1,0,2.5
LYPRI-1277,COMPLEXITY,0.15,0.85,0.3,2
LYPRI-1277,STRAIN,0,1,0,1.75
NOURISH-INGREDIENTS-1278,STRUCTURAL,0.2,0.8,0.5,2.5
NOURISH-INGREDIENTS-1278,COMPLEXITY,0,1,0,2
NOURISH-INGREDIENTS-1278,STRAIN,0,1,0,1.75
MYCOWORKS-1279,STRUCTURAL,0.2,0.8,0.5,2.5
MYCOWORKS-1279,COMPLEXITY,0,1,0,2
MYCOWORKS-1279,STRAIN,0,1,0,1.75
BOLT-THREADS-1280,STRUCTURAL,0.2,0.8,0.5,2.5
BOLT-THREADS-1280,COMPLEXITY,0,1,0,2
BOLT-THREADS-1280,STRAIN,0,1,0,1.75
PANGAIA-1281,STRUCTURAL,0.12,0.88,0.3,2.5
PANGAIA-1281,COMPLEXITY,0,1,0,2
PANGAIA-1281,STRAIN,0,1,0,1.75
OUTERKNOWN-1282,STRUCTURAL,0.12,0.88,0.3,2.5
OUTERKNOWN-1282,COMPLEXITY,0,1,0,2
OUTERKNOWN-1282,STRAIN,0,1,0,1.75
TENTREE-1283,STRUCTURAL,0.12,0.88,0.3,2.5
TENTREE-1283,COMPLEXITY,0,1,0,2
TENTREE-1283,STRAIN,0,1,0,1.75
GIRLFRIEND-COLLECTIVE-1284,STRUCTURAL,0.2,0.8,0.5,2.5
GIRLFRIEND-COLLECTIVE-1284,COMPLEXITY,0,1,0,2
GIRLFRIEND-COLLECTIVE-1284,STRAIN,0,1,0,1.75
CHRISTY-DAWN-1285,STRUCTURAL,0.12,0.88,0.3,2.5
CHRISTY-DAWN-1285,COMPLEXITY,0,1,0,2
CHRISTY-DAWN-1285,STRAIN,0,1,0,1.75
RE-DONE-1286,STRUCTURAL,0.2,0.8,0.5,2.5
RE-DONE-1286,COMPLEXITY,0,1,0,2
RE-DONE-1286,STRAIN,0,1,0,1.75
AMOUR-VERT-1287,STRUCTURAL,0.12,0.88,0.3,2.5
AMOUR-VERT-1287,COMPLEXITY,0,1,0,2
AMOUR-VERT-1287,STRAIN,0,1,0,1.75
EILEEN-FISHER-CIRCULARITY-1288,STRUCTURAL,0.2,0.8,0.5,2.5
EILEEN-FISHER-CIRCULARITY-1288,COMPLEXITY,0,1,0,2
EILEEN-FISHER-CIRCULARITY-1288,STRAIN,0,1,0,1.75
UNITED-BY-BLUE-1289,STRUCTURAL,0.12,0.88,0.3,2.5
UNITED-BY-BLUE-1289,COMPLEXITY,0,1,0,2
UNITED-BY-BLUE-1289,STRAIN,0,1,0,1.75
PACT-1290,STRUCTURAL,0.2,0.8,0.5,2.5
PACT-1290,COMPLEXITY,0,1,0,2
PACT-1290,STRAIN,0,1,0,1.75
KNOWN-SUPPLY-1291,STRUCTURAL,0,1,0,2.5
KNOWN-SUPPLY-1291,COMPLEXITY,0,1,0,2
KNOWN-SUPPLY-1291,STRAIN,0.171,0.829,0.3,1.75
TONLE-1292,STRUCTURAL,0.2,0.8,0.5,2.5
TONLE-1292,COMPLEXITY,0,1,0,2
TONLE-1292,STRAIN,0,1,0,1.75
ABLE-1293,STRUCTURAL,0.12,0.88,0.3,2.5
ABLE-1293,COMPLEXITY,0,1,0,2
ABLE-1293,STRAIN,0,1,0,1.75
MATA-TRADERS-1294,STRUCTURAL,0.2,0.8,0.5,2.5
MATA-TRADERS-1294,COMPLEXITY,0,1,0,2
MATA-TRADERS-1294,STRAIN,0,1,0,1.75
RAVEN-LILY-1295,STRUCTURAL,0.12,0.88,0.3,2.5
RAVEN-LILY-1295,COMPLEXITY,0,1,0,2
RAVEN-LILY-1295,STRAIN,0,1,0,1.75
NOONDAY-COLLECTION-1296,STRUCTURAL,0.12,0.88,0.3,2.5
NOONDAY-COLLECTION-1296,COMPLEXITY,0,1,0,2
NOONDAY-COLLECTION-1296,STRAIN,0,1,0,1.75
SOKO-1297,STRUCTURAL,0.12,0.88,0.3,2.5
SOKO-1297,COMPLEXITY,0,1,0,2
SOKO-1297,STRAIN,0,1,0,1.75
THE-CITIZENRY-1298,STRUCTURAL,0.12,0.88,0.3,2.5
THE-CITIZENRY-1298,COMPLEXITY,0,1,0,2
THE-CITIZENRY-1298,STRAIN,0,1,0,1.75
MADE-TRADE-1299,STRUCTURAL,0.2,0.8,0.5,2.5
MADE-TRADE-1299,COMPLEXITY,0,1,0,2
MADE-TRADE-1299,STRAIN,0,1,0,1.75
AVOCADO-GREEN-BRANDS-1300,STRUCTURAL,0.2,0.8,0.5,2.5
AVOCADO-GREEN-BRANDS-1300,COMPLEXITY,0,1,0,2
AVOCADO-GREEN-BRANDS-1300,STRAIN,0,1,0,1.75
PLUSHBEDS-1301,STRUCTURAL,0.12,0.88,0.3,2.5
PLUSHBEDS-1301,COMPLEXITY,0,1,0,2
PLUSHBEDS-1301,STRAIN,0,1,0,1.75
SAATVA-1302,STRUCTURAL,0.12,0.88,0.3,2.5
SAATVA-1302,COMPLEXITY,0,1,0,2
SAATVA-1302,STRAIN,0,1,0,1.75
EIGHT-SLEEP-1303,STRUCTURAL,0.12,0.88,0.3,2.5
EIGHT-SLEEP-1303,COMPLEXITY,0,1,0,2
EIGHT-SLEEP-1303,STRAIN,0,1,0,1.75
BRYTE-1304,STRUCTURAL,0.2,0.8,0.5,2.5
BRYTE-1304,COMPLEXITY,0,1,0,2
BRYTE-1304,STRAIN,0,1,0,1.75
SLEEP-NUMBER-DTC-1305,STRUCTURAL,0.2,0.8,0.5,2.5
SLEEP-NUMBER-DTC-1305,COMPLEXITY,0,1,0,2
SLEEP-NUMBER-DTC-1305,STRAIN,0,1,0,1.75
CASPER-LABS-1306,STRUCTURAL,0.2,0.8,0.5,2.5
CASPER-LABS-1306,COMPLEXITY,0,1,0,2
CASPER-LABS-1306,STRAIN,0,1,0,1.75
HELIX-DNA-1307,STRUCTURAL,0.2,0.8,0.5,2.5
HELIX-DNA-1307,COMPLEXITY,0,1,0,2
HELIX-DNA-1307,STRAIN,0,1,0,1.75
23ANDME-WELLNESS-1308,STRUCTURAL,0.2,0.8,0.5,2.5
23ANDME-WELLNESS-1308,COMPLEXITY,0,1,0,2
23ANDME-WELLNESS-1308,STRAIN,0,1,0,1.75
VIOME-1309,STRUCTURAL,0.12,0.88,0.3,2.5
VIOME-1309,COMPLEXITY,0,1,0,2
VIOME-1309,STRAIN,0,1,0,1.75
INSIDETRACKER-1310,STRUCTURAL,0.12,0.88,0.3,2.5
INSIDETRACKER-1310,COMPLEXITY,0,1,0,2
INSIDETRACKER-1310,STRAIN,0,1,0,1.75
LEVELS-HEALTH-1311,STRUCTURAL,0.12,0.88,0.3,2.5
LEVELS-HEALTH-1311,COMPLEXITY,0,1,0,2
LEVELS-HEALTH-1311,STRAIN,0,1,0,1.75
WHOOP-1312,STRUCTURAL,0.12,0.88,0.3,2.5
WHOOP-1312,COMPLEXITY,0,1,0,2
WHOOP-1312,STRAIN,0,1,0,1.75
OURA-1313,STRUCTURAL,0.2,0.8,0.5,2.5
OURA-1313,COMPLEXITY,0,1,0,2
OURA-1313,STRAIN,0,1,0,1.75
FITBIT-U-S-1314,STRUCTURAL,0.2,0.8,0.5,2.5
